PCA1,PCA2,x_new,y_new,hdbscan_cluster,dbscan_pca,dbscan_tsne_cosine,dbscan_tsne_euclidean,dbscan_tsne_manhattan,dbscan_umap_cosine,dbscan_umap_euclidean,dbscan_umap_manhattan,kmeans_pca,kmeans_tsne_cosine,kmeans_tsne_euclidean,kmeans_tsne_manhattan,kmeans_umap_cosine,kmeans_umap_euclidean,kmeans_umap_manhattan,TSNE1_cosine,TSNE1_euclidean,TSNE1_manhattan,TSNE2_cosine,TSNE2_euclidean,TSNE2_manhattan,UMAP1_cosine,UMAP1_euclidean,UMAP1_manhattan,UMAP2_cosine,UMAP2_euclidean,UMAP2_manhattan,sentiment_processed_comment,vader_neg,vader_neu,vader_pos,vader_compound,transformer_label,transformer_score,valencia,arousal,interpretacion,bert_result,roberta_result,distilbert_result,albert_result,Comment,processed_comment,headline,section,keywords
7.716361,-2.522063,15.500396,8.240988,15,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,2,30.595764,-34.04002,-20.938385,-30.986183,-25.626328,10.065625,7.5917726,11.292458,4.9962654,8.394038,7.194219,7.6888857,0.4939,0.0,0.775,0.225,0.4939,1 star,0.5905613303184509,0.4939,0.225,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Positivo,"Trump: I don't know what she's saying but I know it's a lie.

That's pretty much what America says about Trump when he opens his mouth.",trump know say know lie pretty much america say trump open mouth,Trump Family Asks Court to Stop Publication of Tell-All by President’s Niece,U.S.,6_trump_barr_fire_parscale
1.0861725,-4.8073034,15.960661,6.774611,11,-1,-1,-1,-1,0,0,0,0,0,2,0,0,0,0,26.077728,-6.261508,-44.412888,-49.696953,25.860802,19.451063,6.8647976,9.223856,3.473404,6.470749,7.0409603,7.3432436,0.7096,0.0,0.718,0.282,0.7096,1 star,0.31919220089912415,0.7096,0.282,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"Joe Biden can't possibly do better than Tammy Duckworth as his running mate.  No need to keep searching.  He could stay home, and she'd win the election for him.",joe biden possibly well tammy duckworth running mate need keep search could stay home would win election,Tammy Duckworth Is Battle Tested. Could She Help Joe Biden in His Biggest Mission?,U.S.,13_biden_joe_president_would
6.4931483,-4.3744965,14.598666,8.443068,13,-1,-1,-1,-1,2,0,0,0,2,0,0,0,0,0,44.40537,-28.60339,-43.45395,-16.52964,-47.733788,1.5282073,9.309274,10.252068,4.381168,7.142802,8.411961,8.81373,0.5859,0.0,0.787,0.213,0.5859,1 star,0.5977398157119751,0.5859,0.213,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"If Trump wins next Nov Election, he will take USA out of NATO. That will be for a price. How much money he will get from Putin for that, that should be anybody's guess.",trump win next nov election take usa nato price much money get putin anybodys guess,The Boy Who Cried Fake News,Opinion,8_trump_putin_we_loud
-6.373443,3.7979417,11.234055,8.553677,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-34.99882,62.074398,-16.296347,32.880604,4.8802776,42.461918,2.811288,7.4036713,5.1694627,2.969139,4.469443,2.8988626,0.9062,0.0,0.231,0.769,0.9062,5 stars,0.5032790899276733,0.9062,0.769,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Thank you for sharing your experience.  Thank you for writing this essay, you helped me gain perspective.",thank share experience thank write essay help gain perspective,The V.A. Made Me Vomit. And That Was a Good Thing.,Magazine,0_thank_eat_last_puzzle
3.6904793,3.4679515,14.785001,6.5060973,-1,5,-1,-1,-1,2,0,0,2,2,2,1,1,0,2,45.305767,-48.222855,5.6708784,15.357242,29.190065,-53.442886,6.407211,11.663175,6.0305896,8.576242,7.582664,7.164935,0.3182,0.126,0.681,0.194,0.3182,1 star,0.6406663060188293,0.3182,0.068,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"Right wing militias in the state denounce Federal oversight and over-reach. But are all
Too happy to have that over-reach counter their political rivals, the left wing.",right wing militia state denounce federal oversight overreach happy overreach counter political rival left wing,Federal Agents Unleash Militarized Crackdown on Portland,U.S.,No topic assigned
4.193282,-5.6959467,16.063116,8.721667,15,-1,-1,-1,-1,2,0,0,0,0,2,1,0,0,0,36.460518,-10.836442,-1.684441,-52.17696,34.41184,-30.043135,7.96452,9.002456,3.5111406,6.9092727,7.6182203,8.104635,-0.8442,0.591,0.409,0.0,-0.8442,1 star,0.7940696477890015,-0.8442,-0.591,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"If there existed any doubt that Donald Trump is a coward, his hiding behind Barr in Berman's firing has removed it.",exist doubt donald trump coward hiding behind barr berman fire remove,Bill Barr Should Have Lost His Job This Weekend,Opinion,6_trump_barr_fire_parscale
-3.8915262,-2.0703235,12.087176,8.062038,6,9,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-59.20796,51.07103,-2.4263937,10.612694,22.466396,80.28,3.118577,9.400524,3.3253272,4.113562,2.396861,3.7232041,0.0258,0.161,0.671,0.168,0.0258,3 stars,0.48022544384002686,0.0258,0.007000000000000006,Sentimiento positivo y emocionado,Neutral,Negativo,Negativo,Negativo,"Is there any reasonable substitute for the olives? My husband, unfortunately and inexplicably, doesn’t like them. I could, and probably shouldn’t, eat the whole loaf myself",reasonable substitute olive husband unfortunately inexplicably like could probably eat whole loaf,A Savory Loaf Packed With Cheese and Olives,Food,0_thank_eat_last_puzzle
-1.5985742,9.801016,14.3539095,5.4329658,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,2,2,54.60135,-68.39777,53.935623,29.474936,8.328153,3.3299055,5.1148033,13.224514,6.7619176,9.773239,6.412746,7.9648786,0.0,0.0,1.0,0.0,0.0,1 star,0.291652649641037,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Positivo,Positivo,"The ""Equality Act"" is not the ""Equal Rights Amendment"".

It does nothing for the 51% of the population that is not in the Constitution.",equality act equal right amendment nothing population constitution,We Can Find Common Ground on Gay Rights and Religious Liberty,Opinion,1_slave_right_slavery_native
-7.883907,0.64309055,11.81298,7.0753045,4,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-28.331116,29.315922,32.34095,20.297913,-51.168865,46.516235,3.5035896,8.108775,3.3063898,4.8847966,3.51233,4.0703754,0.3612,0.0,0.815,0.185,0.3612,5 stars,0.4729149639606476,0.3612,0.185,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,"Not directly related to the business angle, but I wonder if donations to places like Goodwill and Salvation Army were also up.",directly relate business angle wonder donation place like goodwill salvation army also,"At Home, With a Long List of Needed Repairs",Real Estate,3_brooklyn_work_people_wealthy
7.787676,-1.7954761,15.386952,7.2521305,-1,-1,-1,-1,-1,0,0,0,0,2,1,1,0,1,0,73.852165,13.182722,36.108,-15.252975,-20.761904,-9.60698,6.060198,9.369756,4.147411,5.9970856,5.720995,6.649519,0.0516,0.25,0.49,0.26,0.0516,1 star,0.5818231701850891,0.0516,0.010000000000000009,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Positivo,"First term: Trump is worried about reelection.

Second term: Trump is unhinged. Americans are worried.

God save our country!",first term trump worried reelection second term trump unhinge americans worry god save country,Bolton Says Trump Impeachment Inquiry Missed Other Troubling Episodes,U.S.,No topic assigned
-1.7686336,2.6435413,12.987445,9.239984,8,1,-1,-1,-1,3,0,0,2,1,2,0,2,2,1,-44.970383,17.227852,-32.865192,-23.612005,48.16094,-46.152084,1.2405914,11.930876,1.4419274,5.5344677,2.9529424,3.8063843,0.6335,0.107,0.535,0.358,0.6335,1 star,0.5735663175582886,0.6335,0.251,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Positivo,I'm utterly amazed at the number of people here on the sun coast of Florida who refuse to wear masks and are of the belief that the increase in cases is due to testing.,utterly amazed number people sun coast florida refuse wear mask belief increase case due testing,The Deadly Delusions of Mad King Donald,Opinion,5_school_wear_mask_teacher
-0.73067427,5.149002,14.175663,5.6984496,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,1,2,37.790855,-2.1839764,14.087501,26.251366,-44.652508,-60.598,2.4160836,6.985855,7.479213,8.233124,6.402947,5.802628,0.5106,0.0,0.784,0.216,0.5106,1 star,0.5508754849433899,0.5106,0.216,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Negativo,Keep rewriting history. A white man named Abraham Lincoln freed the slaves and slaves understood that even if you don't.,keep rewrite history white man name abraham lincoln free slave slave understand even,Why Juneteenth Matters,Opinion,1_slave_right_slavery_native
1.7135137,2.9569008,13.448029,8.500688,0,12,-1,-1,-1,0,0,0,2,0,1,1,0,2,0,-11.4261265,36.25426,49.059948,-31.861492,-2.773402,-19.345205,6.146609,10.49294,1.7433223,4.7514725,4.6127853,5.700052,-0.9246,0.508,0.492,0.0,-0.9246,1 star,0.8324021697044373,-0.9246,-0.508,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"And a 3rd rate country as Vietnam has zero deaths from the virus!
If they hadn't defeated America they'd be in worse shape.
America and Americans deserve to be defeated.
We are the plague.",rd rate country vietnam zero death virus defeat america would bad shape america americans deserve defeat plague,"The Pandemic Could Get Much, Much Worse. We Must Act Now.",Opinion,10_americans_america_rate_well
-1.2492994,6.9640207,13.793438,6.718132,7,-1,-1,-1,-1,2,0,0,2,2,0,1,0,2,2,21.255308,-54.54997,12.650188,34.087025,17.027702,-13.2939,6.396996,11.457516,5.454852,7.78625,5.676082,5.4008293,0.3818,0.113,0.667,0.221,0.3818,1 star,0.5878087282180786,0.3818,0.108,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Positivo,"In our post-global world of mega corporations, oppressive dictatorships, vast chasms of wealth inequality, and runaway climate change, not all ideas are created equal....or deserve equal attention.",postglobal world mega corporation oppressive dictatorship vast chasm wealth inequality runaway climate change idea create equalor deserve equal attention,Artists and Writers Warn of an ‘Intolerant Climate.’ Reaction Is Swift.,Arts,2_nazi_movement_statue_white
0.95283496,5.7685294,13.904862,6.426814,7,-1,-1,-1,-1,2,0,0,2,2,0,1,1,2,2,63.524338,-68.675125,11.331497,35.773487,-1.4291081,-33.221275,4.727472,12.813144,6.8401203,9.541048,6.0125084,8.335246,-0.25,0.167,0.833,0.0,-0.25,2 stars,0.37085890769958496,-0.25,-0.167,Sentimiento negativo y calmado,Negativo,Negativo,Negativo,Negativo,"Maybe this will slow down the indoctrination, based on the protests and tearing down of statues they aren't really learning anything anyway.",maybe slow indoctrination base protest tear statue really learn anything anyway,"Colleges Plan to Reopen Campuses, but for Just Some Students at a Time",U.S.,2_nazi_movement_statue_white
-4.8956585,-3.3713787,11.828081,6.638532,4,-1,-1,-1,-1,1,0,0,1,1,2,0,2,1,1,-72.134476,-29.048481,-55.14352,5.2856016,32.573624,-50.132557,2.0281713,7.221685,4.5150385,4.0576434,5.3563375,2.4526129,0.7579,0.0,0.581,0.419,0.7579,5 stars,0.48141592741012573,0.7579,0.419,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Loved the Dutchess county home. But, please, what is that chain thing hanging in between the windows of the potting shed?",love dutchess county home please chain thing hang window potting would,"$450,000 Homes in New York, Kansas and Florida",Real Estate,3_brooklyn_work_people_wealthy
1.7303112,0.7561351,11.376729,7.8211737,0,-1,-1,-1,-1,4,0,0,2,1,2,0,2,1,1,-70.83832,21.443092,-11.061307,-8.070032,26.614416,-44.05633,1.1333833,6.759075,3.1090138,3.1815493,3.7350273,2.4853492,-0.4404,0.276,0.591,0.133,-0.4404,5 stars,0.6680824160575867,-0.4404,-0.14300000000000002,Sentimiento negativo y calmado,Muy positivo,Neutral,Negativo,Negativo,America was not built in a day and it will take many years for America to clean up the mess and undo every wrong of the last 4 years. Amen !,america build day take many year america clean mess undo every wrong last year amen,The QAnon Candidates Are Here. Trump Has Paved Their Way.,U.S.,10_americans_america_rate_well
6.6337004,-2.4167342,16.17094,7.6996164,12,17,-1,-1,-1,2,0,0,0,0,0,0,0,0,2,40.198296,-17.650578,-26.89682,-37.01684,-22.116076,-11.226966,8.315478,11.195342,5.099024,8.580163,8.01897,8.127472,0.7783,0.0,0.657,0.343,0.7783,5 stars,0.5446667671203613,0.7783,0.343,Sentimiento positivo y emocionado,Muy positivo,Negativo,Negativo,Negativo,"Trump controls the machine that funds GOP Senate campaigns.  Little more need be said, except for the cowardice displayed by a once great party.",trump control machine fund gop senate campaign little need say except cowardice display great party,"Mainers Are ‘Disappointed,’ Too, Susan Collins",Opinion,9_republicans_republican_gop_party
0.73108125,1.4648696,13.771463,5.2929916,2,-1,-1,-1,-1,2,0,0,2,2,0,1,1,0,2,8.480709,-61.854076,29.283037,47.971283,-24.15181,-56.020294,5.4967604,12.623699,6.852814,8.514722,7.7199435,7.172478,0.0,0.0,1.0,0.0,0.0,1 star,0.5755425095558167,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Positivo,Positivo,Let’s not get too carried away with Gorsuch and Roberts being in the majority of what should have been a unanimous judgment.,let we get carry away gorsuch robert majority unanimous judgment,"Gorsuch, Conservative Favorite Appointed by Trump, Leads Way on Landmark Decision",U.S.,7_justice_report_robert_lawyer
5.9745803,-0.85079014,14.866105,8.694582,-1,16,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,55.92856,-36.24251,-37.10359,-35.528557,-43.18047,3.6589894,7.7691445,10.124807,4.3637843,7.7280235,8.12732,8.229585,-0.8736,0.578,0.422,0.0,-0.8736,1 star,0.7734361290931702,-0.8736,-0.578,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"Imagine if Bush had never seen intelligence reports about Weapons of Mass Destruction in Iraq, or had seen them but ignored them.",imagine bush never see intelligence report weapon mass destruction iraq see ignore,"Trump Got Written Briefing in February on Possible Russian Bounties, Officials Say",U.S.,No topic assigned
-5.3002234,-3.9199455,11.693875,6.7066083,4,-1,-1,-1,-1,1,0,0,1,1,0,2,2,1,1,-19.305428,-45.250042,38.796352,20.488214,10.787539,37.87548,3.1703913,8.16611,3.722206,5.0962267,3.2857177,3.747492,-0.1027,0.091,0.909,0.0,-0.1027,1 star,0.42411744594573975,-0.1027,-0.091,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Negativo,"The Real Estate taxes for a $2.9 million 1100 sq ft condo in 15 Hudson Yards are $36 a month! My wife and I pay over $1,100 a month for 850 sq ft.",real estate taxis million sq ft condo hudson yard month wife pay month sq ft,How Will Hudson Yards Survive the Pandemic?,Real Estate,3_brooklyn_work_people_wealthy
-5.0968943,-2.3406014,11.259301,7.69529,0,9,-1,-1,-1,1,0,0,1,1,2,0,2,1,1,-58.26651,19.323626,-13.008371,25.443623,23.243645,-48.1609,2.9163578,6.9428773,3.2017288,4.448527,3.6116197,2.9212375,0.5423,0.211,0.452,0.337,0.5423,1 star,0.2777552306652069,0.5423,0.12600000000000003,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"I love the image of America as an old house, a source of both comfort and anxiety. It’s up to us to decide what to repair, what to ignore, what to replace.",love image america old house source comfort anxiety we decide repair ignore replace,America’s Enduring Caste System,Magazine,10_americans_america_rate_well
-3.540544,-0.54292053,12.684359,7.015238,-1,6,-1,-1,-1,2,0,0,1,2,0,1,1,0,2,6.702484,-62.255424,36.139412,54.093086,-31.506811,-53.059387,5.319357,12.70387,7.09894,8.287504,7.629335,7.36395,0.6705,0.0,0.621,0.379,0.6705,1 star,0.35125404596328735,0.6705,0.379,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"Money, money, money is all this is about.  So much for high ethical standards at these institutions of higher learning.  What a joke.",money money money much high ethical standard institution high learning joke,This College Football Team Had No Coronavirus Cases at First. Then It Shut Down.,Sports,No topic assigned
-3.599326,-3.3371952,12.460374,6.2417083,-1,3,-1,-1,-1,1,0,0,1,1,1,1,2,1,1,-14.82501,8.5492935,26.238989,18.105024,-30.788612,7.9920506,3.7839267,9.489603,3.466936,5.5156302,3.618044,4.6522627,-0.128,0.235,0.615,0.151,-0.128,4 stars,0.31795069575309753,-0.128,-0.08399999999999999,Sentimiento negativo y calmado,Positivo,Neutral,Positivo,Negativo,"Also, a smart film maker would have gone out with their camera to shoot footage of empty streets for future sci-fi movies!",also smart film maker would go camera shoot footage empty street future scifi movie,Pandemic’s Cleaner Air Could Reshape What We Know About the Atmosphere,Climate,No topic assigned
-0.32335255,9.085182,14.151224,5.6811585,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,1,2,36.63132,-1.3023851,16.722563,24.785929,-46.917618,-60.333546,2.435422,6.954408,7.488576,8.36041,6.4104857,5.756458,-0.9274,0.643,0.357,0.0,-0.9274,1 star,0.5392137169837952,-0.9274,-0.643,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"Instead of the antiseptic ""Civil"" War, I shall henceforth refer to it as the the ""War to Defend Slavery"" because that's what it was.",instead antiseptic civil war shall henceforth refer war defend slavery,Why Is the G.O.P. Fighting to Preserve Monuments to Traitors in the Capitol?,Opinion,1_slave_right_slavery_native
-4.8487196,-2.7585645,12.197347,8.743726,6,9,-1,-1,-1,1,0,0,1,1,1,0,2,1,1,-76.51284,47.172276,-53.727757,12.200648,-39.32607,-37.675797,2.1360745,9.137707,2.7019904,4.475777,4.8408113,5.1873236,-0.3818,0.206,0.794,0.0,-0.3818,3 stars,0.40479332208633423,-0.3818,-0.206,Sentimiento negativo y calmado,Neutral,Neutral,Positivo,Positivo,How does this technique work with children in the home? Sometimes I can't fully focus on making a tuna sandwich because of the distractions.,technique work child home sometimes fully focus make tuna sandwich distraction,This Time-Management Trick Changed My Whole Relationship With Time,Magazine,0_thank_eat_last_puzzle
0.28438437,0.0877411,13.713812,9.102672,-1,-1,-1,-1,-1,0,0,0,2,0,1,2,0,2,0,-6.0020704,25.34475,34.880913,-43.664135,-2.7479181,19.252304,6.8844676,10.429744,2.6225731,5.228355,5.3361936,6.3742886,-0.8885,0.382,0.618,0.0,-0.8885,1 star,0.42079925537109375,-0.8885,-0.382,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,"In 2009 Rep. Alan Grayson of Florida identified the Republican healthcare plan:  Step1. Don't get sick.  Step2. If you do get sick, die quickly.  They have been trying to implement it ever since.",rep alan grayson florida identify republican healthcare plan step get sick step get sick die quickly try implement ever since,Attention All Women: Trump Is Coming for Your Health Care,Opinion,No topic assigned
-4.1507335,-0.03171586,13.657966,8.49287,-1,6,-1,-1,-1,4,0,0,1,1,2,0,2,1,1,-67.26263,-5.788496,-7.934886,6.0737076,7.672236,-40.125366,1.3371514,6.7047906,3.1907783,3.3201387,3.7141125,2.430152,-0.9001,0.458,0.542,0.0,-0.9001,1 star,0.611225962638855,-0.9001,-0.458,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"For those who criticize Fooroozan, after15 years of abuse with her family and community knowing, how long was Fooroozan supposed to continue to take the abuse? 

20 years? 
30 years? 
40 years?",criticize fooroozan year abuse family community know long fooroozan suppose continue take abuse year year year,She Went to Prison for Killing Her Husband. The Pandemic Set Her Free.,Magazine,No topic assigned
